filename,molecule,ansatz,layers,basis,init,n_qubits,norb,n_alpha_target,n_beta_target,n_unique_strings,n_correct_strings,frac_correct_strings,prob_mass_correct,prob_mass_1e_neighbor
formaldehyde_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,5,aug-cc-pVDZ,ML_exact,24,12,8,8,9996,249,0.02490996398559424,0.024900000000000005,0.09690000000000003
formaldehyde_LUCJ_L5_aug-cc-pVDZ_MP2.npz,formaldehyde,LUCJ,5,aug-cc-pVDZ,MP2,24,12,8,8,9995,275,0.02751375687843922,0.027500000000000004,0.10380000000000003
formaldehyde_LUCJ_L5_aug-cc-pVDZ_random.npz,formaldehyde,LUCJ,5,aug-cc-pVDZ,random,24,12,8,8,9994,239,0.023914348609165498,0.023900000000000005,0.08380000000000001
formaldehyde_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,5,aug-cc-pVDZ,zeroes,24,12,8,8,3716,256,0.0688912809472551,0.2210999999999999,0.3237
formaldehyde_LUCJ_L5_cc-pVDZ_CCSD.npz,formaldehyde,LUCJ,5,cc-pVDZ,CCSD,24,12,8,8,9995,225,0.022511255627813906,0.022500000000000006,0.08920000000000003
formaldehyde_LUCJ_L5_cc-pVDZ_ML.npz,formaldehyde,LUCJ,5,cc-pVDZ,ML,24,12,8,8,9997,235,0.02350705211563469,0.023500000000000007,0.08670000000000003
formaldehyde_LUCJ_L5_cc-pVDZ_ML_exact.npz,formaldehyde,LUCJ,5,cc-pVDZ,ML_exact,24,12,8,8,9991,231,0.02312080872785507,0.023100000000000002,0.08660000000000002
formaldehyde_LUCJ_L5_cc-pVDZ_MP2.npz,formaldehyde,LUCJ,5,cc-pVDZ,MP2,24,12,8,8,9997,245,0.0245073522056617,0.024500000000000004,0.09510000000000002
formaldehyde_LUCJ_L5_cc-pVDZ_random.npz,formaldehyde,LUCJ,5,cc-pVDZ,random,24,12,8,8,9993,239,0.02391674171920344,0.023900000000000005,0.08750000000000004
formaldehyde_LUCJ_L5_cc-pVDZ_zeroes.npz,formaldehyde,LUCJ,5,cc-pVDZ,zeroes,24,12,8,8,3088,235,0.07610103626943006,0.2545,0.34629999999999994
methane_LUCJ_L1_STO-3G_CCSD.npz,methane,LUCJ,1,STO-3G,CCSD,18,9,5,5,3356,340,0.10131108462455304,0.26449999999999996,0.4057
methane_LUCJ_L1_STO-3G_ML.npz,methane,LUCJ,1,STO-3G,ML,18,9,5,5,3004,303,0.10086551264980026,0.3108,0.37520000000000003
methane_LUCJ_L1_STO-3G_ML_exact.npz,methane,LUCJ,1,STO-3G,ML_exact,18,9,5,5,3694,385,0.10422306442880347,0.2617,0.378
methane_LUCJ_L1_STO-3G_MP2.npz,methane,LUCJ,1,STO-3G,MP2,18,9,5,5,2910,310,0.10652920962199312,0.3143,0.37070000000000003
methane_LUCJ_L1_STO-3G_random.npz,methane,LUCJ,1,STO-3G,random,18,9,5,5,8868,2511,0.2831529093369418,0.32130000000000003,0.3803000000000001
methane_LUCJ_L1_STO-3G_zeroes.npz,methane,LUCJ,1,STO-3G,zeroes,18,9,5,5,1239,152,0.12267958030669895,0.4907999999999999,0.3521
methane_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,methane,LUCJ,1,aug-cc-pVDZ,CCSD,18,9,5,5,3729,396,0.10619469026548672,0.2465,0.4004
methane_LUCJ_L1_aug-cc-pVDZ_ML.npz,methane,LUCJ,1,aug-cc-pVDZ,ML,18,9,5,5,3250,359,0.11046153846153846,0.33619999999999994,0.38910000000000006
methane_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,methane,LUCJ,1,aug-cc-pVDZ,ML_exact,18,9,5,5,3281,356,0.10850350502895459,0.30389999999999995,0.39610000000000006
methane_LUCJ_L1_aug-cc-pVDZ_MP2.npz,methane,LUCJ,1,aug-cc-pVDZ,MP2,18,9,5,5,3356,366,0.10905840286054827,0.3294000000000001,0.38339999999999996
methane_LUCJ_L1_aug-cc-pVDZ_random.npz,methane,LUCJ,1,aug-cc-pVDZ,random,18,9,5,5,8626,2170,0.2515650359378623,0.29990000000000006,0.3904000000000001
methane_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,methane,LUCJ,1,aug-cc-pVDZ,zeroes,18,9,5,5,1176,138,0.11734693877551021,0.5045999999999999,0.33509999999999995
methane_LUCJ_L1_cc-pVDZ_CCSD.npz,methane,LUCJ,1,cc-pVDZ,CCSD,18,9,5,5,3066,344,0.11219830397912589,0.3069,0.3891
methane_LUCJ_L1_cc-pVDZ_ML.npz,methane,LUCJ,1,cc-pVDZ,ML,18,9,5,5,3132,410,0.13090676883780333,0.3797999999999999,0.3545
methane_LUCJ_L1_cc-pVDZ_ML_exact.npz,methane,LUCJ,1,cc-pVDZ,ML_exact,18,9,5,5,3703,404,0.10910072913853633,0.24389999999999995,0.4185
methane_LUCJ_L1_cc-pVDZ_MP2.npz,methane,LUCJ,1,cc-pVDZ,MP2,18,9,5,5,3687,369,0.1000813669650122,0.2962,0.37060000000000004
methane_LUCJ_L1_cc-pVDZ_random.npz,methane,LUCJ,1,cc-pVDZ,random,18,9,5,5,9286,2333,0.25123842343312514,0.27180000000000004,0.3882000000000001
methane_LUCJ_L1_cc-pVDZ_zeroes.npz,methane,LUCJ,1,cc-pVDZ,zeroes,18,9,5,5,1252,142,0.1134185303514377,0.4739000000000001,0.3568
methane_LUCJ_L2_STO-3G_CCSD.npz,methane,LUCJ,2,STO-3G,CCSD,18,9,5,5,6690,730,0.10911808669656203,0.14940000000000003,0.3618
methane_LUCJ_L2_STO-3G_ML.npz,methane,LUCJ,2,STO-3G,ML,18,9,5,5,8059,913,0.11328949001116764,0.15660000000000002,0.3388
methane_LUCJ_L2_STO-3G_ML_exact.npz,methane,LUCJ,2,STO-3G,ML_exact,18,9,5,5,6756,642,0.09502664298401421,0.14170000000000002,0.343
methane_LUCJ_L2_STO-3G_MP2.npz,methane,LUCJ,2,STO-3G,MP2,18,9,5,5,5884,556,0.09449354180829368,0.1809,0.3425
methane_LUCJ_L2_STO-3G_random.npz,methane,LUCJ,2,STO-3G,random,18,9,5,5,9541,1550,0.16245676553820354,0.17030000000000003,0.3439000000000001
methane_LUCJ_L2_STO-3G_zeroes.npz,methane,LUCJ,2,STO-3G,zeroes,18,9,5,5,1239,143,0.11541565778853914,0.49190000000000006,0.3486
methane_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,methane,LUCJ,2,aug-cc-pVDZ,CCSD,18,9,5,5,5502,535,0.09723736822973464,0.197,0.35630000000000006
methane_LUCJ_L2_aug-cc-pVDZ_ML.npz,methane,LUCJ,2,aug-cc-pVDZ,ML,18,9,5,5,5807,560,0.09643533666264853,0.19269999999999998,0.363
methane_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,methane,LUCJ,2,aug-cc-pVDZ,ML_exact,18,9,5,5,5717,558,0.09760363827182089,0.1966,0.34800000000000003
methane_LUCJ_L2_aug-cc-pVDZ_MP2.npz,methane,LUCJ,2,aug-cc-pVDZ,MP2,18,9,5,5,5090,511,0.10039292730844794,0.2394,0.3579
methane_LUCJ_L2_aug-cc-pVDZ_random.npz,methane,LUCJ,2,aug-cc-pVDZ,random,18,9,5,5,9549,1707,0.1787621740496387,0.18780000000000005,0.3469000000000001
methane_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,methane,LUCJ,2,aug-cc-pVDZ,zeroes,18,9,5,5,1191,154,0.12930310663308145,0.49489999999999995,0.3417
methane_LUCJ_L2_cc-pVDZ_CCSD.npz,methane,LUCJ,2,cc-pVDZ,CCSD,18,9,5,5,8433,1089,0.12913553895410887,0.167,0.3456000000000001
methane_LUCJ_L2_cc-pVDZ_ML.npz,methane,LUCJ,2,cc-pVDZ,ML,18,9,5,5,7970,965,0.12107904642409034,0.14600000000000002,0.3244
methane_LUCJ_L2_cc-pVDZ_ML_exact.npz,methane,LUCJ,2,cc-pVDZ,ML_exact,18,9,5,5,6817,708,0.10385800205368931,0.1759,0.3309000000000001
methane_LUCJ_L2_cc-pVDZ_MP2.npz,methane,LUCJ,2,cc-pVDZ,MP2,18,9,5,5,8052,1165,0.14468455042225534,0.209,0.34070000000000006
methane_LUCJ_L2_cc-pVDZ_random.npz,methane,LUCJ,2,cc-pVDZ,random,18,9,5,5,9543,1618,0.1695483600544902,0.17950000000000005,0.3474000000000001
methane_LUCJ_L2_cc-pVDZ_zeroes.npz,methane,LUCJ,2,cc-pVDZ,zeroes,18,9,5,5,1278,144,0.11267605633802817,0.4707,0.3609
methane_LUCJ_L3_STO-3G_CCSD.npz,methane,LUCJ,3,STO-3G,CCSD,18,9,5,5,8725,858,0.0983381088825215,0.11740000000000003,0.2994
methane_LUCJ_L3_STO-3G_ML.npz,methane,LUCJ,3,STO-3G,ML,18,9,5,5,8199,796,0.09708501036711795,0.1325,0.3117000000000001
methane_LUCJ_L3_STO-3G_ML_exact.npz,methane,LUCJ,3,STO-3G,ML_exact,18,9,5,5,8876,1012,0.11401532221721496,0.13560000000000003,0.31250000000000006
methane_LUCJ_L3_STO-3G_MP2.npz,methane,LUCJ,3,STO-3G,MP2,18,9,5,5,8571,870,0.10150507525376269,0.12930000000000003,0.29170000000000007
methane_LUCJ_L3_STO-3G_random.npz,methane,LUCJ,3,STO-3G,random,18,9,5,5,9697,1304,0.13447457976693822,0.138,0.3219000000000001
methane_LUCJ_L3_STO-3G_zeroes.npz,methane,LUCJ,3,STO-3G,zeroes,18,9,5,5,1276,141,0.11050156739811912,0.4718,0.3623
methane_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,methane,LUCJ,3,aug-cc-pVDZ,CCSD,18,9,5,5,7345,704,0.09584751531654187,0.14950000000000002,0.32220000000000004
methane_LUCJ_L3_aug-cc-pVDZ_ML.npz,methane,LUCJ,3,aug-cc-pVDZ,ML,18,9,5,5,7271,728,0.10012377939760693,0.15480000000000002,0.31500000000000006
methane_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,methane,LUCJ,3,aug-cc-pVDZ,ML_exact,18,9,5,5,7246,647,0.0892906431134419,0.1447,0.32020000000000004
methane_LUCJ_L3_aug-cc-pVDZ_MP2.npz,methane,LUCJ,3,aug-cc-pVDZ,MP2,18,9,5,5,7194,689,0.09577425632471503,0.15090000000000003,0.32280000000000003
methane_LUCJ_L3_aug-cc-pVDZ_random.npz,methane,LUCJ,3,aug-cc-pVDZ,random,18,9,5,5,9734,1205,0.1237928908978837,0.1269,0.30920000000000003
methane_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,methane,LUCJ,3,aug-cc-pVDZ,zeroes,18,9,5,5,1161,146,0.12575366063738158,0.49289999999999984,0.3457
methane_LUCJ_L3_cc-pVDZ_CCSD.npz,methane,LUCJ,3,cc-pVDZ,CCSD,18,9,5,5,8580,783,0.09125874125874125,0.10970000000000002,0.30050000000000004
methane_LUCJ_L3_cc-pVDZ_ML.npz,methane,LUCJ,3,cc-pVDZ,ML,18,9,5,5,8179,704,0.08607409218730896,0.12100000000000001,0.30310000000000004
methane_LUCJ_L3_cc-pVDZ_ML_exact.npz,methane,LUCJ,3,cc-pVDZ,ML_exact,18,9,5,5,7985,686,0.08591108328115216,0.12090000000000001,0.3104
methane_LUCJ_L3_cc-pVDZ_MP2.npz,methane,LUCJ,3,cc-pVDZ,MP2,18,9,5,5,8333,787,0.09444377775111004,0.126,0.2876000000000001
methane_LUCJ_L3_cc-pVDZ_random.npz,methane,LUCJ,3,cc-pVDZ,random,18,9,5,5,9764,1240,0.1269971323228185,0.12880000000000003,0.30890000000000006
methane_LUCJ_L3_cc-pVDZ_zeroes.npz,methane,LUCJ,3,cc-pVDZ,zeroes,18,9,5,5,1253,156,0.12450119712689545,0.4834,0.35059999999999997
methane_LUCJ_L4_STO-3G_CCSD.npz,methane,LUCJ,4,STO-3G,CCSD,18,9,5,5,9446,784,0.0829980944315054,0.08700000000000002,0.26070000000000004
methane_LUCJ_L4_STO-3G_ML.npz,methane,LUCJ,4,STO-3G,ML,18,9,5,5,9350,735,0.0786096256684492,0.08680000000000002,0.2642000000000001
methane_LUCJ_L4_STO-3G_ML_exact.npz,methane,LUCJ,4,STO-3G,ML_exact,18,9,5,5,9618,898,0.09336660428363486,0.09750000000000003,0.2826000000000001
methane_LUCJ_L4_STO-3G_MP2.npz,methane,LUCJ,4,STO-3G,MP2,18,9,5,5,9559,836,0.08745684695051784,0.09090000000000002,0.26350000000000007
methane_LUCJ_L4_STO-3G_random.npz,methane,LUCJ,4,STO-3G,random,18,9,5,5,9789,1009,0.10307487996731024,0.10390000000000003,0.2775000000000001
methane_LUCJ_L4_STO-3G_zeroes.npz,methane,LUCJ,4,STO-3G,zeroes,18,9,5,5,1213,139,0.1145919208573784,0.47809999999999997,0.3625
methane_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,methane,LUCJ,4,aug-cc-pVDZ,CCSD,18,9,5,5,7652,640,0.0836382645060115,0.128,0.2967
methane_LUCJ_L4_aug-cc-pVDZ_ML.npz,methane,LUCJ,4,aug-cc-pVDZ,ML,18,9,5,5,8333,718,0.08616344653786151,0.11530000000000001,0.29150000000000004
methane_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,methane,LUCJ,4,aug-cc-pVDZ,ML_exact,18,9,5,5,8185,659,0.08051313378130727,0.10650000000000001,0.29290000000000005
methane_LUCJ_L4_aug-cc-pVDZ_MP2.npz,methane,LUCJ,4,aug-cc-pVDZ,MP2,18,9,5,5,8097,711,0.08781030011115228,0.1188,0.29300000000000004
methane_LUCJ_L4_aug-cc-pVDZ_random.npz,methane,LUCJ,4,aug-cc-pVDZ,random,18,9,5,5,9787,999,0.10207418003473996,0.10340000000000003,0.2883000000000001
methane_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,methane,LUCJ,4,aug-cc-pVDZ,zeroes,18,9,5,5,1137,145,0.12752858399296393,0.5091000000000001,0.3365
methane_LUCJ_L4_cc-pVDZ_CCSD.npz,methane,LUCJ,4,cc-pVDZ,CCSD,18,9,5,5,9436,854,0.09050445103857567,0.09810000000000002,0.26270000000000004
methane_LUCJ_L4_cc-pVDZ_ML.npz,methane,LUCJ,4,cc-pVDZ,ML,18,9,5,5,9115,786,0.08623148656061437,0.0985,0.26970000000000005
methane_LUCJ_L4_cc-pVDZ_ML_exact.npz,methane,LUCJ,4,cc-pVDZ,ML_exact,18,9,5,5,9275,800,0.0862533692722372,0.09280000000000002,0.27470000000000006
methane_LUCJ_L4_cc-pVDZ_MP2.npz,methane,LUCJ,4,cc-pVDZ,MP2,18,9,5,5,9179,801,0.08726440788756945,0.09910000000000002,0.27230000000000004
methane_LUCJ_L4_cc-pVDZ_random.npz,methane,LUCJ,4,cc-pVDZ,random,18,9,5,5,9796,881,0.08993466721110657,0.09080000000000002,0.26860000000000006
methane_LUCJ_L4_cc-pVDZ_zeroes.npz,methane,LUCJ,4,cc-pVDZ,zeroes,18,9,5,5,1279,150,0.11727912431587177,0.48,0.3421
methane_LUCJ_L5_STO-3G_CCSD.npz,methane,LUCJ,5,STO-3G,CCSD,18,9,5,5,9370,850,0.09071504802561366,0.10040000000000002,0.264
methane_LUCJ_L5_STO-3G_ML.npz,methane,LUCJ,5,STO-3G,ML,18,9,5,5,9587,787,0.08209033065609679,0.08560000000000001,0.25200000000000006
methane_LUCJ_L5_STO-3G_ML_exact.npz,methane,LUCJ,5,STO-3G,ML_exact,18,9,5,5,9517,757,0.07954187243879374,0.08460000000000001,0.24280000000000004
methane_LUCJ_L5_STO-3G_MP2.npz,methane,LUCJ,5,STO-3G,MP2,18,9,5,5,9377,821,0.08755465500693185,0.09810000000000002,0.255
methane_LUCJ_L5_STO-3G_random.npz,methane,LUCJ,5,STO-3G,random,18,9,5,5,9780,837,0.08558282208588958,0.08620000000000003,0.25560000000000005
methane_LUCJ_L5_STO-3G_zeroes.npz,methane,LUCJ,5,STO-3G,zeroes,18,9,5,5,1219,157,0.1287940935192781,0.4872,0.35080000000000006
methane_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,methane,LUCJ,5,aug-cc-pVDZ,CCSD,18,9,5,5,8652,648,0.07489597780859916,0.09170000000000002,0.27530000000000004
methane_LUCJ_L5_aug-cc-pVDZ_ML.npz,methane,LUCJ,5,aug-cc-pVDZ,ML,18,9,5,5,8898,724,0.08136659923578332,0.09600000000000002,0.26880000000000004
methane_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,methane,LUCJ,5,aug-cc-pVDZ,ML_exact,18,9,5,5,8834,706,0.07991849671722889,0.09810000000000002,0.26910000000000006
methane_LUCJ_L5_aug-cc-pVDZ_MP2.npz,methane,LUCJ,5,aug-cc-pVDZ,MP2,18,9,5,5,8797,711,0.08082300784358304,0.09960000000000001,0.25820000000000004
methane_LUCJ_L5_aug-cc-pVDZ_random.npz,methane,LUCJ,5,aug-cc-pVDZ,random,18,9,5,5,9781,862,0.08813004805234638,0.08870000000000003,0.2593000000000001
methane_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,methane,LUCJ,5,aug-cc-pVDZ,zeroes,18,9,5,5,1166,140,0.12006861063464837,0.5065,0.3356
methane_LUCJ_L5_cc-pVDZ_CCSD.npz,methane,LUCJ,5,cc-pVDZ,CCSD,18,9,5,5,9524,713,0.0748635027299454,0.07870000000000002,0.25600000000000006
methane_LUCJ_L5_cc-pVDZ_ML.npz,methane,LUCJ,5,cc-pVDZ,ML,18,9,5,5,9431,774,0.08206976990775103,0.09010000000000001,0.2522000000000001
methane_LUCJ_L5_cc-pVDZ_ML_exact.npz,methane,LUCJ,5,cc-pVDZ,ML_exact,18,9,5,5,9501,797,0.08388590674665825,0.09100000000000001,0.24760000000000004
methane_LUCJ_L5_cc-pVDZ_MP2.npz,methane,LUCJ,5,cc-pVDZ,MP2,18,9,5,5,9417,675,0.07167887862376553,0.07880000000000001,0.24320000000000006
methane_LUCJ_L5_cc-pVDZ_random.npz,methane,LUCJ,5,cc-pVDZ,random,18,9,5,5,9799,854,0.08715175017858966,0.08800000000000002,0.2644000000000001
methane_LUCJ_L5_cc-pVDZ_zeroes.npz,methane,LUCJ,5,cc-pVDZ,zeroes,18,9,5,5,1237,145,0.11721907841552143,0.4811999999999999,0.3454
methanol_LUCJ_L1_STO-3G_CCSD.npz,methanol,LUCJ,1,STO-3G,CCSD,28,14,9,9,9846,546,0.055453991468616695,0.057200000000000015,0.17980000000000007
methanol_LUCJ_L1_STO-3G_ML.npz,methanol,LUCJ,1,STO-3G,ML,28,14,9,9,9971,649,0.0650887573964497,0.06540000000000001,0.18920000000000006
methanol_LUCJ_L1_STO-3G_ML_exact.npz,methanol,LUCJ,1,STO-3G,ML_exact,28,14,9,9,9908,562,0.05672184093661688,0.05840000000000001,0.18120000000000006
methanol_LUCJ_L1_STO-3G_MP2.npz,methanol,LUCJ,1,STO-3G,MP2,28,14,9,9,9911,552,0.055695691655736054,0.05690000000000001,0.17230000000000006
methanol_LUCJ_L1_STO-3G_random.npz,methanol,LUCJ,1,STO-3G,random,28,14,9,9,10000,438,0.0438,0.04380000000000001,0.14420000000000005
methanol_LUCJ_L1_STO-3G_zeroes.npz,methanol,LUCJ,1,STO-3G,zeroes,28,14,9,9,5804,486,0.08373535492763612,0.15480000000000002,0.29800000000000004
methanol_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,methanol,LUCJ,1,aug-cc-pVDZ,CCSD,28,14,9,9,9885,515,0.05209914011127972,0.05370000000000001,0.18210000000000004
methanol_LUCJ_L1_aug-cc-pVDZ_ML.npz,methanol,LUCJ,1,aug-cc-pVDZ,ML,28,14,9,9,9884,506,0.05119384864427357,0.05440000000000001,0.16740000000000005
methanol_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,methanol,LUCJ,1,aug-cc-pVDZ,ML_exact,28,14,9,9,9868,542,0.05492501013376571,0.05640000000000001,0.18420000000000003
methanol_LUCJ_L1_aug-cc-pVDZ_MP2.npz,methanol,LUCJ,1,aug-cc-pVDZ,MP2,28,14,9,9,9930,477,0.04803625377643504,0.049600000000000005,0.16180000000000005
methanol_LUCJ_L1_aug-cc-pVDZ_random.npz,methanol,LUCJ,1,aug-cc-pVDZ,random,28,14,9,9,10000,556,0.0556,0.05560000000000001,0.17480000000000007
methanol_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,methanol,LUCJ,1,aug-cc-pVDZ,zeroes,28,14,9,9,6527,520,0.07966906695265819,0.1432,0.2979
methanol_LUCJ_L1_cc-pVDZ_CCSD.npz,methanol,LUCJ,1,cc-pVDZ,CCSD,28,14,9,9,9862,533,0.05404583248833908,0.05520000000000001,0.17790000000000006
methanol_LUCJ_L1_cc-pVDZ_ML.npz,methanol,LUCJ,1,cc-pVDZ,ML,28,14,9,9,9935,569,0.05727226975339708,0.05860000000000001,0.19440000000000007
methanol_LUCJ_L1_cc-pVDZ_ML_exact.npz,methanol,LUCJ,1,cc-pVDZ,ML_exact,28,14,9,9,9902,485,0.048980004039587965,0.05020000000000001,0.16920000000000004
methanol_LUCJ_L1_cc-pVDZ_MP2.npz,methanol,LUCJ,1,cc-pVDZ,MP2,28,14,9,9,9950,539,0.05417085427135678,0.05540000000000001,0.16300000000000003
methanol_LUCJ_L1_cc-pVDZ_random.npz,methanol,LUCJ,1,cc-pVDZ,random,28,14,9,9,10000,557,0.0557,0.05570000000000001,0.17680000000000004
methanol_LUCJ_L1_cc-pVDZ_zeroes.npz,methanol,LUCJ,1,cc-pVDZ,zeroes,28,14,9,9,6085,503,0.08266228430566967,0.16129999999999997,0.3161
methanol_LUCJ_L2_STO-3G_CCSD.npz,methanol,LUCJ,2,STO-3G,CCSD,28,14,9,9,9999,331,0.0331033103310331,0.033100000000000004,0.12190000000000004
methanol_LUCJ_L2_STO-3G_ML.npz,methanol,LUCJ,2,STO-3G,ML,28,14,9,9,9999,302,0.030203020302030203,0.030200000000000005,0.10830000000000002
methanol_LUCJ_L2_STO-3G_ML_exact.npz,methanol,LUCJ,2,STO-3G,ML_exact,28,14,9,9,10000,307,0.0307,0.030700000000000005,0.11000000000000001
methanol_LUCJ_L2_STO-3G_MP2.npz,methanol,LUCJ,2,STO-3G,MP2,28,14,9,9,9998,233,0.023304660932186437,0.023300000000000008,0.08330000000000003
methanol_LUCJ_L2_STO-3G_random.npz,methanol,LUCJ,2,STO-3G,random,28,14,9,9,9999,273,0.027302730273027303,0.027300000000000005,0.10230000000000003
methanol_LUCJ_L2_STO-3G_zeroes.npz,methanol,LUCJ,2,STO-3G,zeroes,28,14,9,9,6008,464,0.07723035952063914,0.14959999999999998,0.2995
methanol_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,methanol,LUCJ,2,aug-cc-pVDZ,CCSD,28,14,9,9,9995,304,0.0304152076038019,0.030400000000000007,0.10200000000000004
methanol_LUCJ_L2_aug-cc-pVDZ_ML.npz,methanol,LUCJ,2,aug-cc-pVDZ,ML,28,14,9,9,9995,278,0.027813906953476738,0.027800000000000005,0.09560000000000003
methanol_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,methanol,LUCJ,2,aug-cc-pVDZ,ML_exact,28,14,9,9,9992,325,0.032526020816653324,0.032600000000000004,0.11470000000000002
methanol_LUCJ_L2_aug-cc-pVDZ_MP2.npz,methanol,LUCJ,2,aug-cc-pVDZ,MP2,28,14,9,9,9998,264,0.026405281056211243,0.026400000000000007,0.10330000000000003
methanol_LUCJ_L2_aug-cc-pVDZ_random.npz,methanol,LUCJ,2,aug-cc-pVDZ,random,28,14,9,9,10000,247,0.0247,0.024700000000000003,0.09420000000000002
methanol_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,methanol,LUCJ,2,aug-cc-pVDZ,zeroes,28,14,9,9,6307,509,0.08070397970508958,0.1401,0.3093
methanol_LUCJ_L2_cc-pVDZ_CCSD.npz,methanol,LUCJ,2,cc-pVDZ,CCSD,28,14,9,9,9997,311,0.03110933279983995,0.031200000000000002,0.10770000000000002
methanol_LUCJ_L2_cc-pVDZ_ML.npz,methanol,LUCJ,2,cc-pVDZ,ML,28,14,9,9,9998,303,0.030306061212242448,0.0303,0.10060000000000002
methanol_LUCJ_L2_cc-pVDZ_ML_exact.npz,methanol,LUCJ,2,cc-pVDZ,ML_exact,28,14,9,9,9999,341,0.034103410341034104,0.034100000000000005,0.10840000000000002
methanol_LUCJ_L2_cc-pVDZ_MP2.npz,methanol,LUCJ,2,cc-pVDZ,MP2,28,14,9,9,10000,343,0.0343,0.034300000000000004,0.1264
methanol_LUCJ_L2_cc-pVDZ_random.npz,methanol,LUCJ,2,cc-pVDZ,random,28,14,9,9,10000,295,0.0295,0.029500000000000005,0.09670000000000002
methanol_LUCJ_L2_cc-pVDZ_zeroes.npz,methanol,LUCJ,2,cc-pVDZ,zeroes,28,14,9,9,6238,550,0.08816928502725233,0.16,0.31540000000000007
methanol_LUCJ_L3_STO-3G_CCSD.npz,methanol,LUCJ,3,STO-3G,CCSD,28,14,9,9,9999,226,0.022602260226022602,0.022600000000000006,0.07630000000000002
methanol_LUCJ_L3_STO-3G_ML.npz,methanol,LUCJ,3,STO-3G,ML,28,14,9,9,10000,205,0.0205,0.020500000000000004,0.08330000000000003
methanol_LUCJ_L3_STO-3G_ML_exact.npz,methanol,LUCJ,3,STO-3G,ML_exact,28,14,9,9,10000,233,0.0233,0.023300000000000008,0.08440000000000003
methanol_LUCJ_L3_STO-3G_MP2.npz,methanol,LUCJ,3,STO-3G,MP2,28,14,9,9,10000,196,0.0196,0.019600000000000003,0.08340000000000003
methanol_LUCJ_L3_STO-3G_random.npz,methanol,LUCJ,3,STO-3G,random,28,14,9,9,10000,224,0.0224,0.022400000000000007,0.08890000000000002
methanol_LUCJ_L3_STO-3G_zeroes.npz,methanol,LUCJ,3,STO-3G,zeroes,28,14,9,9,5862,455,0.0776185602183555,0.15080000000000002,0.29800000000000004
methanol_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,methanol,LUCJ,3,aug-cc-pVDZ,CCSD,28,14,9,9,9999,226,0.022602260226022602,0.022600000000000006,0.08310000000000001
methanol_LUCJ_L3_aug-cc-pVDZ_ML.npz,methanol,LUCJ,3,aug-cc-pVDZ,ML,28,14,9,9,10000,204,0.0204,0.0204,0.08540000000000003
methanol_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,methanol,LUCJ,3,aug-cc-pVDZ,ML_exact,28,14,9,9,10000,250,0.025,0.02500000000000001,0.09610000000000003
methanol_LUCJ_L3_aug-cc-pVDZ_MP2.npz,methanol,LUCJ,3,aug-cc-pVDZ,MP2,28,14,9,9,10000,219,0.0219,0.021900000000000003,0.08610000000000002
methanol_LUCJ_L3_aug-cc-pVDZ_random.npz,methanol,LUCJ,3,aug-cc-pVDZ,random,28,14,9,9,10000,195,0.0195,0.019500000000000003,0.08190000000000003
methanol_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,methanol,LUCJ,3,aug-cc-pVDZ,zeroes,28,14,9,9,6265,502,0.08012769353551477,0.1504,0.30970000000000003
methanol_LUCJ_L3_cc-pVDZ_CCSD.npz,methanol,LUCJ,3,cc-pVDZ,CCSD,28,14,9,9,10000,193,0.0193,0.019300000000000005,0.07680000000000002
methanol_LUCJ_L3_cc-pVDZ_ML.npz,methanol,LUCJ,3,cc-pVDZ,ML,28,14,9,9,9999,229,0.022902290229022904,0.022900000000000004,0.08530000000000001
methanol_LUCJ_L3_cc-pVDZ_ML_exact.npz,methanol,LUCJ,3,cc-pVDZ,ML_exact,28,14,9,9,10000,204,0.0204,0.0204,0.07730000000000001
methanol_LUCJ_L3_cc-pVDZ_MP2.npz,methanol,LUCJ,3,cc-pVDZ,MP2,28,14,9,9,10000,225,0.0225,0.022500000000000006,0.07910000000000002
